Death Trash Language File		
#_localizedName:	Prayer Review	Revisión de la oración.
#_localizedDescription:		
------------------------------------------		
ASSET c3b69f5b258eaac47a67d922fa531718	Name: GodhuntersDungeon_Quiet	Name: GodhuntersDungeon_Quiet
#_localizedContent:	Some people are trying to work here. If you wanna talk, go and use the meeting room. In here: Shut the fuck up!	Algunos intentamos trabajar. Si queréis hablar usad la sala de reuniones. Aquí: ¡Callaos de una puta vez!
#_localizedName:	QUIET!	¡SILENCIO!
#_localizedDescription:		
------------------------------------------		
ASSET f2e33d0d7e5fff54fbc2971d944a167d	Name: GodhuntersDungeon_Receipt	Name: GodhuntersDungeon_Receipt
#_localizedContent:	We confirm the reception of 5 (five) machine cores, 2 (two) broken and hacked bots and 1 (one) machine of unknown origin or function, for the total price of 250 (two hundred and fifty).||||For The Buyers:||Graam||||We confirm the reception of 250 (two hundred and fifty) for the sale of the goods listed above.||||For The Sellers:||Mik	Confirmamos la recepción de 5 (cinco) núcleos de máquina, 2 (dos) robots rotos y hackeados; y 1 (una) máquina de origen y función desconocidas; al precio total de 250 (doscientas cincuenta).||||Para los compradores:||Graam||||Confirmamos la recepción de 250 (doscientos cincuenta) por la venta de los bienes listados anteriormente.||||Para los vendedores:||Mik
#_localizedName:	Receipt	Recibo
#_localizedDescription:		
------------------------------------------		
ASSET 5706901d225dc9045b2271ef6e8def61	Name: GodhuntersDungeon_RepairDiary	Name: GodhuntersDungeon_RepairDiary
#_localizedContent:	Oh, my poor children. They put you on the track every day. Trying to improve performance. Trying to make you cheap. They see you as tools, to use en masse. ||And when you don't work anymore, they bring you to me.||||But they don't know. You are my little babies. You are so much more than just hunks of metal. And you will prove it to them. One day.	Oh, mi pobre niño. Te ponen siempre en funcionamiento. Intentando mejorar tu rendimiento. Hacer que seas más barato. Te ven como una herramienta que usar en masa. ||Y cuando ya no funcionas te traen aquí.||||Pero ellos no saben que sois mis pequeñines. Sois mucho más que trozos de chatarra. Y se lo demostraréis algún día.
#_localizedName:	Diary	Diario
#_localizedDescription:		
------------------------------------------		
ASSET 1035e47127671a744875423649549b53	Name: GodhuntersDungeon_Score	Name: GodhuntersDungeon_Score
#_localizedContent:	Rounds Won:||||Edin:||IIIIIII||||Kanzo:||IIII||||Mik:||IIIIII	Rondas ganadas:||||Edin:||IIIIIII||||Kanzo:||IIII||||Mik:||IIIIII
#_localizedName:	Scores	Puntuación
#_localizedDescription:		
------------------------------------------		
ASSET bc17a3a556e59e149a0fea8a58825168	Name: ReadableGroupGodhuntersDungeon	Name: ReadableGroupGodhuntersDungeon
#_displayName:	Godhunter's Prison	Prisión de los Cazadioses
------------------------------------------		
ASSET 576f847bed00da14ba4c91d51fb7a8ba	Name: AwarenessKnowledgeBook	Name: AwarenessKnowledgeBook
#_localizedContent:	Gives you awareness.	Te da percepción
#_localizedName:	Awareness	Percepción
#_localizedDescription:		
------------------------------------------		
ASSET 9e3a75296ec160d4e9066e4c854c62a2	Name: CraftingKnowledgeBook	Name: CraftingKnowledgeBook
#_localizedContent:	This book contains the blueprint for something called a "Blip", as well as very detailed instructions on how to read and use blueprints in general.||||Memorizing the contents of this book will allow you to learn and use new crafting recipes, and give you the understanding necessary to be able to deconstruct items into salvagable and reusable parts.	Este libro contiene algo llamado "Blip", así como instrucciones detalladas de como usar y leer esquemas en general.||||Memorizar el contenido de este libro te permitirá aprender nuevas recetas de fabricación y darte la comprensión necesaria para ser capaz de desmantelar objetos y reutilizar sus piezas.
#_localizedName:	Crafting Knowledge	Conocimientos de fabricación
#_localizedDescription:		
------------------------------------------		
ASSET 8fed074407fe6254fbc240dd6acb6bdf	Name: Mine19_ExperimentSummary	Name: Mine19_ExperimentSummary
#_localizedContent:	We put one of the rats in the tube. ||After exposing it to small amounts of refined ore it got highly agitated.||||We increased exposure, and started to see visible mutations. The fur began to fall off, and at even higher values the skin started to peel.||||A later dissection showed that the inner organs had combined into a single clump of flesh, which continued to pulsate for several hours even after removal from the rats body.||||Further experiments with even higher exposure should be conducted with utmost care.	Hemos puesto una de las ratas en el tubo. ||Tras exponerla a pequeñas dosis del refinado comenzó a agitarse.||||Hemos incrementado la exposición y observado visibles mutaciones. El pelaje ha comenzado a caerse e incluso en valores más altos la piel ha comenzado a desprenderse.||||Una disección demuestra que los órganos internos han sido combinados en un único grupo de carne que siguió latiendo durante varias horas incluso tras separarse del cuerpo de la rata.||||Experimentos adicionales con exposiciones más altas deben ser llevadas a cabo con el más estricto cuidado.
#_localizedName:	Experiments	Experimentos
#_localizedDescription:		
------------------------------------------		
ASSET 212fd6917de47af4cbb3c391d62bb620	Name: Mine19_Note1	Name: Mine19_Note1
#_localizedContent:	I got the job.||||Whoever works for Cafière is taken care of for life, they say.||Who says this? I don't know. It's just a thing they say.||||I actually met Cafière once. He's nice. Offered to give me a better bed when I was talking about my back pains.||I declined. I'd rather go out and try to meet somebody.||When I said that, Cafière laughed. Then he started looking worried.||Couldn't help me with that, he said.	He conseguido el trabajo.||||Quienquiera que trabaje para Cafière es cuidado de por vida.||¿Quién dice esto? No lo sé. Es algo que se dice.||||La verdad es que conocí a Cafière una vez. Es un buen tipo. Me ofreció darme una mejor cama cuando me queje de mis dolores de espalda.||Lo rechacé. Prefería salir e intentar conocer a alguien.||Cuando dije eso Cafière se rió. Y comenzó a parecer preocupado.||No puedo ayudarte con eso, me dijo.
#_localizedName:	New Job	Nuevo trabajo
#_localizedDescription:		
------------------------------------------		
ASSET aa60528a653ce3c4aa3ba0b9ea71f73c	Name: Mine19_Note2	Name: Mine19_Note2
#_localizedContent:	They shot Vulko yesterday.||||I don't know how they knew he was trying to sneak out info about the experiments. ||I didn't even know he was trying to get out.||||These robots, quietly tuckering around day and night. Apparently they follow our orders, but nobody dares to even approach them.	Dispararon a Vulko ayer.||||No sé como han averiguado que estaba indagando en los experimentos. ||Ni siquiera sé que estaba intentando averiguar.||||Esos robots, siempre siempre moviéndose en silencio de un lado para otro. Aparentemente siguen nuestras órdenes, pero nadie se atreve ni siquiera a acercarse a ellos.
#_localizedName:	Mine Security	Seguridad de la mina
#_localizedDescription:		
------------------------------------------		
ASSET 1673febb5cca24842ab19a8a1dac71c8	Name: Mine19_Note3	Name: Mine19_Note3
#_localizedContent:	I had a lot of nightmares recently. And apparently so do the others. ||||We talked about it during the break. They seem connected.||We all see clumps of amorphous flesh waltzing around. Prying open our heads. Staring at us.||||How can this be? Is it that our work somehow connected our psyches?||What a preposterous hypothesis. It has to be something else.||||Yet, even though we are haunted by these fleshy images, our craving for a good steak for lunch is not going down.	Últimamente tengo muchas pesadillas. Parece que los demás también. ||||Hemos hablado de ello durante el descanso. Parecen estar conectadas.||Todos vemos montones de carne antropomorfa moviéndose por todos lados. Abriéndonos la cabeza. Observandonos.||||¿Cómo puede ser? ¿Acaso nuestro trabajo está conectado con la psique?||Menuda hipótesis. Tiene que ser otra cosa.||||Aunque, nos persiguen esas imágenes de carne, nuestro deseo por un buen filete para comer no desaparece.
#_localizedName:	Nightmares	Pesadillas
#_localizedDescription:		
------------------------------------------		
ASSET d8c9aa0238b5fc7438f99800613f4ab5	Name: Mine19_Note4	Name: Mine19_Note4
#_localizedContent:	Why the fuck would this place need a head officer?||||The guys are working on their own. I don't even know what their work is about.||But no-oh. Cafière wants to have somebody here. Fill the seat in their absence.||||At least the pay is good. It would be better if I could actually leave and go to a place where I can spend that money.||||Being indoors all the time is starting to impact my vision. My head hurts all the time.||I shouted at one of those damn metal things to go and get me something to better my eyes. ||I don't think he understood. But shouting is fun. Might try that again.	¿Por qué cojones necesitamos a un oficial aquí?||||Los muchachos trabajan por su cuenta. Ni siquiera sé de qué trata su trabajo.||Pero no, claro. Cafière quiere tener a alguien aquí abajo. Ocupar su lugar durante su ausencia.||||Al menos la paga está bien. Estaría mucho mejor si pudiese marcharme y gastar ese dinero.||||Estar encerrado comienza a afectar a mi visión. La cabeza me duele todo el rato.||Le grite a una de esas malditas cosas de metal para que fuese a conseguirme algo para mejorar mis ojos. ||No creo que lo entendiese. Pero gritar sienta bien. Puede que lo haga de nuevo.
#_localizedName:	Job Concerns	Preocupaciones de trabajo
#_localizedDescription:		
------------------------------------------		
ASSET 93e230e87f4c56d40a54fea71bbdf9d5	Name: Mine19_Note5	Name: Mine19_Note5
#_localizedContent:	I studied. As an engineer. Worked hard for my degree. Earned it. Barely passed, but I got it fair and square.||||And what Job do I get? Facility management?||I mean, I earn a lot better than I expected if I got something in my field.||And it's quite cushy. The bots take care of almost everything.||But still... were the last 10 years of my life wasted? Couldn't be.||||I still got that itch. I'm going to take a look at these machines tonight. There's got to be something I can improve with my knowledge. Even with those geniusses downstairs.	He estudiado ingeniería. Trabaje duro para mi graduado. Me lo gané. Apenas conseguí aprobar pero lo hice de forma justa y honrada.||||¿Y qué consigo a cambio? ¿Administración de instalaciones?||Quiero decir, ganó mucho más de lo esperado incluso si hubiese conseguido algo adecuado para mi campo de trabajo.||Y es bastante confortable. Los robots se ocupan casi de todo.||Pero aún así... ¿acaso perdí 10 años de mi vida? No puede ser.||||Todavía me molesta. Voy a echarle un vistazo a esas máquinas esta noche. Tiene que haber algo que mejore mis conocimientos. Incluso con esos cerebritos trabajando abajo.
#_localizedName:	Ambition	Ambición
#_localizedDescription:		
------------------------------------------		
ASSET e70953a3a0070804b82a4b1ab7d80480	Name: ReadableGroupMine	Name: ReadableGroupMine
#_displayName:	Mine 19	Mina 19
------------------------------------------		
ASSET 4b05ed730a7383741ab025b1c3d42b39	Name: CitizenOutcast	Name: CitizenOutcast
#_localizedContent:	Citizen.||||We are sad to inform you that you are unfit to continue living among us.||||Effective immediately, your citizenship has been revoked.||You have been released to the surface world to continue your life separate from our UNIVERSAL SOCIETY.||||Please follow the regulations of the free world:||||#1||Do not, under any circumstance, enter a settlement of the UNIVERSAL SOCIETY!||||#2||Do not reproduce!||||If you break any of these rules, you will be terminated.||If you need advice on how to live your life on the surface, please ask an integration assistant for more info.||||We wish you a happy life outside of our society.	Ciudadano.||||Lamentamos informarle de que no puede continuar viviendo con nosotros.||||Con efecto inmediato, su ciudadanía ha sido revocada.||Has sido liberado a la superficie del mundo para continuar su vida separado de nuestra SOCIEDAD UNIVERSAL.||||Por favor, siga las regulaciones del mundo libre:||||#1||¡Bajo ninguna circunstancia entre a un asentamiento de la SOCIEDAD UNIVERSAL!||||#2||¡No se reproduzca!||||Si rompe una de estas reglas será exterminado.||Si necesita ayuda para aprender a vivir en la superficie diríjase a nuestro asistente de integración para más información.||||Le deseamos una feliz vida fuera de nuestra sociedad.
#_localizedName:	Citizenship revoked	Ciudadanía revocada
#_localizedDescription:		
------------------------------------------		
ASSET bd7a7a7f3365b3a4581bed008e18d937	Name: ReadableGroupPersonal	Name: ReadableGroupPersonal
#_displayName:	Personal	Personal
------------------------------------------		
ASSET 0250b2b39511dcf448b9f6438de5d71e	Name: PhilosophicalMusingsAvolition	Name: PhilosophicalMusingsAvolition
#_localizedContent:	Imagine some super rich person was bored back there in the universe, was on the lookout for hot new stuff, and then got news of this place.||||Imagine then if you can shape the world however you like, if you can adjust everything to your own preference, and if you then live for decades in this heaven-like scenario, doesn't it become your own, personal hell, nobody can rescue you from?||||Isn't avolition then, your lack of motivation to do anything, your doom, your end-to-be?||||If you don't have any goals to reach anymore, every day becomes the same. If you're safe and well fed, that's good to have for a few years, for a few decades even, but what then? If medical advancement brings the lifetime of humans to centuries, what does that life feel like?||||I would argue everything will become a bore at some point. And a highly active mind, constantly consuming and building, will run out of stuff to consume and build.	Imagina a alguien super rico aburrido hace tiempo en el universo que estaba buscando algo nuevo y entonces recibe la noticia de este lugar.||||Imagina si pudieses darle la forma que quieras al mundo, que pudieses ajustar todo a tus preferencias y que puedas vivir durante décadas en tu propio cielo creado a medida. ¿Acaso no se convierte con el tiempo en tu propio infierno del que nadie puede sacarte?||||¿No se convierte entonces en avolición, en falta de motivación para hacer nada? ¿En tu condena y tu fin de los días?||||Si ya no tienes objetivos que conseguir todos los días se vuelven iguales. Si estás a salvo y bien alimentado es algo que está bien durante un tiempo, unas décadas. ¿Pero entonces? ¿Qué? Si los avances médicos consiguen llevar la vida humana a siglos, ¿cómo se sentirá eso?||||Diría que todo se vuelve aburrido al final. Y una mente activa que está continuamente consumiendo y construyendo al final se quedará sin cosas que consumir o construir.
#_localizedName:	Avolition	Avolición
#_localizedDescription:		
------------------------------------------		
ASSET 1845c6bd964ddd64b8c0f26abc3a101e	Name: PhilosophicalMusingsHumanSelfDeterminism	Name: PhilosophicalMusingsHumanSelfDeterminism
#_localizedContent:	We installed [REDACTED] as helpers because people can't govern themselves.||||I mean, they can, in a way, but it's always gonna be messy because people have different opinions, and there's always a subset of people that won't care for the feelings and opinions of others. And then you have your criminals, driven by lust, or curiosity, or they just became like that through circumstances while growing up.||||How do you ensure everyone's security? How do you care for everyone, especially with these unstable conditions on the outside? How could you NOT take more command of the situation?	Hemos instalado [CENSURADO] como ayudantes dado que la gente no se puede gobernar a sí misma.||||Quiero decir, se puede de cierta manera, pero siempre será un desastre ya que la gente tiene diferentes opiniones y siempre hay un grupo que no le importará las opiniones o los sentimientos de los demás. Y después tienes a los criminales. Guiados por la lujuria, la curiosidad,o productos de las circunstancias que los rodean cuando crecen.||||¿Cómo te garantizas la seguridad de todos? ¿Cómo cuidas de todos, especialmente de aquellos en condiciones inestables? ¿Cómo NO podrías asumir el mando de la situación?
#_localizedName:	Humanity and self-determinism	Humanidad y autodeterminismo.
#_localizedDescription:	Excerpt from a discussion	Extracto de una discusión
------------------------------------------		
ASSET 2372bf8c3a8376740a5b2f3984a0f765	Name: ReadableGroupPhilosophicalMusings	Name: ReadableGroupPhilosophicalMusings
#_displayName:	Thoughts	Pensamientos
------------------------------------------		
ASSET 77c832c8e3c75de45a4209c0e59353fb	Name: ImmediateDanger	Name: ImmediateDanger
#_localizedContent:	Marla||||Curious when I mentioned the Titans. Longing in her eyes.||Refugee from the habitats. Hard to prove.||May be possessed. Have to be careful.||||||Puppeteer||||Crafty. Who taught him?||Why would the Collectors not recruit him?||||Creep.||||||Agira||||Demure.||Motivations?	Marla||||Curiosa cuando mencioné a los Titanes. Anhelo en sus ojos.||Refugio para habitantes. Difícil de mejorar.||Puede estar poseída. Debo tener cautela.||||||Titiritero||||Ingenioso. ¿Quién le enseñó?||¿Por qué no le reclutarían los coleccionistas?||||Siniestro.||||||Agira||||Recatado.||¿Motivaciones?
#_localizedName:	Immediate Danger	Peligro inmediato
#_localizedDescription:		
------------------------------------------		
ASSET fdc9308e51db34b409fa550489dc961b	Name: NotGuilty	Name: NotGuilty
#_localizedContent:	I am innocent.||||Didn't harm him in any way. But I was deemed too dangerous.||||I refuse to go.||Want back.||Need to be reconnected.||Cannot live without.||||I'll think of something.	Soy inocente.||||No le he hecho daño a nadie. Pero se me condena como peligro.||||Me niego a irme.||Quiero regresar.||Necesito reconectarme.||No puedo vivir sin ello.||||Tengo que pensar en algo.
#_localizedName:	Not guilty	No culpable
#_localizedDescription:	Personal notes	Notas personales
------------------------------------------		
ASSET d80c85217e41ac642812c377a0f60fac	Name: ReadableGroupTauris	Name: ReadableGroupTauris
#_displayName:	Tauris	Tauris
------------------------------------------		
ASSET 10325e0cbdc43984ea37d02a1b5c7005	Name: ReadableGroupTheMaw	
#_displayName:	The Maw	Las Fauces
------------------------------------------		
ASSET a656748870bd3fe488ec299646387834	Name: TheMawDiary1	
#_localizedContent:	This seems like a farce. Why would they want to get rid of us?	Esto parece una farse. ¿Por qué querrían librarse de nosotros?
#_localizedName:	Day 3	Día 3
#_localizedDescription:	Personal notes	Notas personales
------------------------------------------		
ASSET c8f0859ea1fcc144c977dbef90d78ac4	Name: TheMawDiary2	
#_localizedContent:	I've reached a place called Tauris.||The machines here seem unwilling to help.||People around here are friendy. But I can't stand how they're all just eating the meat. It's disgusting.	He llegado a un lugar llamado Tauris.||Las máquinas de por aquí parecen negarse a ayudar.||La gente de por aquí, sin embargo, es amistosa. Pero no puedo soportar como todos comen únicamente carne. Es asqueroso.
#_localizedName:	Day 5	Día 5
#_localizedDescription:	Personal notes	Notas Personales
------------------------------------------		
ASSET 794a7df945eb25f4da6a07166fff8778	Name: TheMawDiary3	
#_localizedContent:	This place is called Puke Bar. It's comforting. Stinks like hell.||But no guidance, no plan. Just anarchists.||No one bothers thinking about what would happen if the meat would vanish.||I will continue traveling east. Heard about a strong community in New Delphi.||	Este lugar se llama el bar Vómito. Es agradable. Y apesta a mierda.||Pero sin guía, sin plan. Tan solo anarquía.||Nadie se molesta en pesar que pasaría si desapareciese la carne.||Continuaré viajando al este. He oído sobre una fuerte comunidad en Nueva Delphi.||
#_localizedName:	Day 12	Día 12
#_localizedDescription:	Personal notes	Notas Personales
------------------------------------------		
ASSET 420e7230edd9acd4ab9b70a1e32ba872	Name: CommandsFromTheEye	Name: CommandsFromTheEye
#_localizedContent:	Travel west past the Festering Gorge and look out for any signs of the big ones. Report back if you find one, don't approach it.||||Be careful! The mutants seem to be very aggressive lately. Somethings's riling them up and it's probably gonna get worse.||||- The Eye	Viaja al oeste pasando la Garganta Séptica y busca algún rastro de los grandes. Vuelve a informar si encuentras uno, no te acerques.||||¡Ten cuidado! Los mutantes parecen ser muy agresivos últimamente. Algo parece estar agitandolos y probablemente empeore.||||- El Ojo
#_localizedName:	Scout Commands	Órdenes de Explorador
#_localizedDescription:		
------------------------------------------		
ASSET 93b4e382aaf34c349af29ddea2f73978	Name: KrakenTemple	Name: KrakenTemple
#_displayName:	Kraken Temple	Templo Kraken
------------------------------------------		
ASSET f87bbb18a9706574ca4d6f27cbc0034c	Name: RecipeItemEnergyCells	Name: RecipeItemEnergyCells
#_localizedName:		
#_localizedDescription:		
------------------------------------------		
ASSET c93c00f275aa85744b3785c6d65052ae	Name: RecipeItemLockpicks	Name: RecipeItemLockpicks
#_localizedName:		
#_localizedDescription:		
------------------------------------------		
ASSET 965b515e390246141aa9bd9b202c676e	Name: RecipeItemNanoHealth	Name: RecipeItemNanoHealth
#_localizedName:		
#_localizedDescription:		
------------------------------------------		
ASSET ead8886b15dfdab4e908e279a3d108f0	Name: RecipeItemRifleBullets	Name: RecipeItemRifleBullets
#_localizedName:		
#_localizedDescription:		
------------------------------------------		
ASSET 5f774bed284fe7e4f82a9424352a0d4d	Name: RecipeItemRockets	Name: RecipeItemRockets
#_localizedName:		
#_localizedDescription:		
------------------------------------------		
ASSET 8c42381e122d80f498c982c5cce10673	Name: RecipeItemShotgunShells	Name: RecipeItemShotgunShells
#_localizedName:		
#_localizedDescription:		
------------------------------------------		
ASSET 5e3a1213f323a1e4d84c4b4bcb2341b1	Name: RecipeItemSmallBullets	Name: RecipeItemSmallBullets
#_localizedName:		
#_localizedDescription:		
------------------------------------------		
ASSET 278ac822694044540b01ee496d5e415a	Name: GemstoneAventurine	Name: GemstoneAventurine
#_localizedName:	Aventurine	Aventurine
#_localizedDescription:		
------------------------------------------		
ASSET e46654f0725b7d94d8516dffa12f3caf	Name: GemstoneFireOpal	Name: GemstoneFireOpal
#_localizedName:	Fire Opal	Ópalo de Fuego
#_localizedDescription:		
------------------------------------------		
ASSET 3c8e4e26c0a316d4085be48da1079d2b	Name: GemstoneQuartz	Name: GemstoneQuartz
#_localizedName:	Quartz	Cuarzo
#_localizedDescription:		
------------------------------------------		
ASSET 9cbeaf4c32570a84b8fa8ddd11a3a1d7	Name: GemstoneZircon	Name: GemstoneZircon
#_localizedName:	Zircon	Zirconio
#_localizedDescription:		
------------------------------------------		
ASSET 3aa5908aba2a1d345867c411c8614c27	Name: Artworks	Name: Artworks
#_localizedName:	Artworks	Obras de arte
#_localizedDescription:		
------------------------------------------		
ASSET 3cb2a7cb1ddb41b4795da0361c49f63b	Name: Gems	Name: Gems
#_localizedName:	Gems	Gemas
#_localizedDescription:		
------------------------------------------		
ASSET 7f78c6fbb7452d24fba553610efaff12	Name: HouseHoldWares	Name: HouseHoldWares
#_localizedName:	Household Wares	Utensilios del hogar
#_localizedDescription:		
------------------------------------------		
ASSET 2cda2e8b1651fda40b8737b6676a7ab3	Name: PackagingMaterial	Name: PackagingMaterial
#_localizedName:	Packaging Material	Material de embalaje
#_localizedDescription:		
------------------------------------------		
ASSET 92390a2aa1463df429ce92519a1be375	Name: PlasticTrash	Name: PlasticTrash
#_localizedName:	Plastic Trash	Basura plástica
#_localizedDescription:		
------------------------------------------		
ASSET 40a56fc7a6147044a9ba6270c8d4e414	Name: ServiceFullHeal	Name: ServiceFullHeal
#_localizedName:	Healing	Curando
#_localizedDescription:		
------------------------------------------		
ASSET d232345c039faae42aea5b8664e020c3	Name: ServiceResetPlayerStats	Name: ServiceResetPlayerStats
#_localizedName:	Reset Stats	Reiniciar estadísticas
#_localizedDescription:	Resets your distribution of attribute and skill points.	Reinicia la distribución de atributos y puntos de habilidad.
------------------------------------------		
ASSET 0b34a3bf87204b74c8a0466213a9d5e7	Name: ServiceResetPlayerVisuals	Name: ServiceResetPlayerVisuals
#_localizedName:	Reset Visuals	Reiniciar aspecto
#_localizedDescription:	Lets you reselect the visuals of your character, similar to character creation.	Te permite reiniciar el aspecto de tu personaje, similar a la creación de personaje.
------------------------------------------		
ASSET 5d95bee7f0561d443b3d62e03c898bdb	Name: SeveredHead	Name: SeveredHead
#_localizedName:	Severed Head	Cabeza cortada
#_localizedDescription:		
------------------------------------------		
ASSET defe633dbbeee864abb2841b482fbc8c	Name: Lockpick	Name: Lockpick
#_localizedName:	Lockpick	Ganzúa
#_localizedDescription:	Used for picking locks. Consumed automatically.	Usada para forzar cerraduras. Se consume automáticamente.
------------------------------------------		
ASSET 5a5471ecc87393f45a93d87c9761ee94	Name: Skull	Name: Skull
#_localizedName:	Skull	Cráneo
#_localizedDescription:	A particularly beautiful human skull.	Un cráneo humano especialmente hermoso
------------------------------------------		
ASSET c570820e9c63b8e4eaf1a9960eb23bbd	Name: MainSymbiont	Name: MainSymbiont
#_localizedName:	Unknown Affliction	Aflicción desconocida
#_localizedDescription:	You were cast out of the UNIVERSAL SOCIETY because of this. Whatever this is.	Fuiste expulsado de la SOCIEDAD UNIVERSAL debido a esto. Sea lo que sea.
------------------------------------------		
ASSET df7ee86fa01454442b240d47339c62a1	Name: TalkableSkull	Name: TalkableSkull
#_localizedName:		
#_localizedDescription:		
------------------------------------------		
ASSET 3a241ee96b951d04f81156ff26d5ea86	Name: BrokenRing	Name: BrokenRing
#_localizedName:	Broken Ring	Anillo roto
#_localizedDescription:		
------------------------------------------		
ASSET 96a3c8f3cc070ad4385a39ce1e09810b	Name: ImplantTest	Name: ImplantTest
#_localizedName:		
#_localizedDescription:		
------------------------------------------		
ASSET 7041aaf9c07143041a8275e311d91841	Name: TestArmor	Name: TestArmor
#_localizedName:		
#_localizedDescription:		
------------------------------------------		
ASSET c13fc50f448be734fbd84d12a13ee51e	Name: TrinketTest	Name: TrinketTest
#_localizedName:		
#_localizedDescription:		
------------------------------------------		
ASSET 2c018605bd726904dafe3543632c3ba0	Name: WatchfulEye	Name: WatchfulEye
#_localizedName:	Watchful Eye	Ojo vigilante
#_localizedDescription:		
------------------------------------------		
ASSET c443069770646d54db0b94249dbbe711	Name: Blip	Name: Blip
#_localizedName:	Blip	Blip
#_localizedDescription:	Use this to distract other characters and creatures.	Se usa para distraer a personajes y criaturas
------------------------------------------		
ASSET df66a452cc24dce458ce99358d0dd26d	Name: None	Name: None
#_localizedName:		
#_localizedDescription:		
------------------------------------------		
ASSET bf7b045e5b9e3924e8fd72e5c0e012a3	Name: Claws	Name: Claws
#_localizedName:	Claws	Garras
#_localizedDescription:		
------------------------------------------		
ASSET 40f72be324d68cb4fb7b1e2cbf8026a5	Name: Cleaver	Name: Cleaver
#_localizedName:	Cleaver	Cuchilla de carnicero
#_localizedDescription:		
------------------------------------------		
ASSET 25c19bba6aa538a43a078baaf70d94b9	Name: Hammer	Name: Hammer
#_localizedName:	Hammer	Martillo
#_localizedDescription:		
------------------------------------------		
ASSET c959f036f6edcab4ba9bed3bcd577161	Name: LongKnife	
#_localizedName:	Long Knife	Cuchillo Largo
#_localizedDescription:		
------------------------------------------		
ASSET 04b567942b19f43b3ab4452b079725ba	Name: SpikedClub	Name: SpikedClub
#_localizedName:	Spiked Club	Bate con pinchos
#_localizedDescription:		
------------------------------------------		
ASSET f4312a2cc4eb974499fbfbe610c86f23	Name: Sword	Name: Sword
#_localizedName:	Sword	Espada
#_localizedDescription:		
------------------------------------------		
ASSET 1086d71b44c06dc498009463648c9cbd	Name: UnarmedHands	Name: UnarmedHands
#_localizedName:	Unarmed (Hands)	Desarmado (manos)
#_localizedDescription:		
------------------------------------------		
ASSET d3d401b41caf03b4f854eb0d3d755bd8	Name: WoodenCudgel	Name: WoodenCudgel
#_localizedName:	Wooden Cudgel	Bate de madera
#_localizedDescription:		
------------------------------------------		
ASSET 16c0b83171a77214db5d1ed63ef4ad2c	Name: Munition_EnergyCells	Name: Munition_EnergyCells
#_localizedName:	Energy Cells	Células de energía
#_localizedDescription:		
------------------------------------------		
ASSET 6c88c131d9c46384bbb6a65cbef91448	Name: Munition_Flames	Name: Munition_Flames
#_localizedName:	Flamethrower Cartridge	Munición Lanzallamas
#_localizedDescription:		
------------------------------------------		
ASSET b13079d54f36b3544ba75a99670cf78c	Name: Munition_Grenade	Name: Munition_Grenade
#_localizedName:	Grenade Munition	Munición de granada
#_localizedDescription:		
------------------------------------------		
ASSET e95ff1d9ca4d74a36b558ce12b6fce19	Name: Munition_InfiniteBullets	Name: Munition_InfiniteBullets
#_localizedName:		
#_localizedDescription:		
------------------------------------------		
ASSET 096fd29724543c342929062f64884e47	Name: Munition_LargeBullets	Name: Munition_LargeBullets
#_localizedName:	Rifle Bullets	Balas de rifle
#_localizedDescription:		
------------------------------------------		
ASSET 3ecd8a733c8c28a418ac97a8b51500e3	Name: Munition_Rockets	Name: Munition_Rockets
#_localizedName:	Rocket	Cohete
#_localizedDescription:		
------------------------------------------		
ASSET 599fa22571de47944bf3af0b5e456991	Name: Munition_Shells	Name: Munition_Shells
#_localizedName:	Shells	Cartuchos
#_localizedDescription:		
------------------------------------------		
ASSET 57aec58cd9be5e144aed7b2aae84dc82	Name: Munition_SmallBullets	Name: Munition_SmallBullets
#_localizedName:	Bullets	Balas
#_localizedDescription:		
------------------------------------------		
ASSET 2901f76efde0f3d42ba40bde52464446	Name: ChainsawMeleeWeapon	Name: ChainsawMeleeWeapon
#_localizedName:		
#_localizedDescription:		
------------------------------------------		
ASSET d2c51f40b60136e4aac9eb2d8b33cb75	Name: EnergyGunEnforcer	Name: EnergyGunEnforcer
#_localizedName:	Energy Gun	Pistola de energía
#_localizedDescription:		
------------------------------------------		
ASSET 4a7020a1217904341b8abfacd1418d72	Name: EnergyGunRobots	Name: EnergyGunRobots
#_localizedName:		
#_localizedDescription:		
------------------------------------------		
ASSET 791267fba01030f4ebb13a07410c70a8	Name: MonsterHammerMeleeWeapon	Name: MonsterHammerMeleeWeapon
#_localizedName:		
#_localizedDescription:		
------------------------------------------		
ASSET fc7c45ff373324f7fb95e0696a8c41d5	Name: MonsterMachineGun	Name: MonsterMachineGun
#_localizedName:		
#_localizedDescription:		
------------------------------------------		
ASSET 7f33c936b07b89d43867638cdb2aa3ae	Name: TurretChargingEnergyGun	Name: TurretChargingEnergyGun
#_localizedName:		
#_localizedDescription:		
------------------------------------------		
ASSET 4df019d6863a0a94daa640ff5138ce38	Name: TurretEnergyGun	Name: TurretEnergyGun
#_localizedName:		
#_localizedDescription:		
------------------------------------------		
ASSET b8dead80db4b1024f9eaca875da3b213	Name: TurretFlameThrower	Name: TurretFlameThrower
#_localizedName:		
#_localizedDescription:		
------------------------------------------		
ASSET 521003a36eadf6e489f59985d49f70cd	Name: WeaponCombatTargetPuppet	Name: WeaponCombatTargetPuppet
